rank,kpi_name,label,consensus_weight,direction,p_value,effect_size,cv,tier,xgb,rf,perm,mi
295,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_CENTER,BALL_WIN_REMOVED_OPPONENTS_IN_LANE_CENTER,0.001542014072574796,higher,0.4246509920363344,0.11369594903311264,0.2467448124991797,Tier 1 (Reliable),0.0017026842,0.0012794754273409764,0.0,0.006522427958276067
296,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SET_PIECE,BALL_LOSS_ADDED_OPPONENTS_AT_PHASE_SET_PIECE,0.0015410807562668753,higher,0.9574494547562146,0.07356300180753338,0.7551196186212966,Tier 2 (Moderate),0.003608347,0.0010552949453280437,0.0,0.003370151622789308
297,PXT_PASSIVE,Passive,0.0015270759689669914,lower,0.15170157570201157,0.03595699919131929,1.0122273051267667,Tier 3 (Noise),0.0,0.00032321517790416385,0.0,0.02363896023736034
298,REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,0.0015175753105276535,lower,0.45358626491519505,0.010162209340939888,0.2829979467039744,Tier 1 (Reliable),0.0012346348,0.0008646529658760236,0.0,0.01928892154320838
299,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_WING,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_WING,0.0015142359302921474,higher,0.9698830920516743,0.09481066878478422,0.14364459650290629,Tier 1 (Reliable),0.0009267698,0.00030988835750596735,0.0,0.013983725378213352
300,NEUTRAL_PASSES,Neutral Passes,0.0015109145342886135,lower,0.20544878630250252,0.1507225704350445,0.31871117842233393,Tier 1 (Reliable),0.0018366086,0.0018670705728894466,0.0,0.0
301,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_DEFENSIVE_TRANSITION,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_DEFENSIVE_TRANSITION,0.0014854980438436304,higher,0.7147438499383463,0.05744934187966078,0.24484565687825718,Tier 1 (Reliable),0.003646726,0.0016811179656669266,0.0,0.0018175493825216549
302,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WR,SUCCESSFUL_PASSES_TO_PACKING_ZONE_WR,0.0014737935690036208,higher,0.16497388011747638,0.20399148918036453,0.23875876249521358,Tier 1 (Reliable),0.00020134973,0.0013224995930244616,0.0,0.002460295249024469
303,BALL_WIN_NUMBER_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_NUMBER_AT_PHASE_OUT_OF_POSSESSION,0.001469027745800596,higher,0.2337079873737533,0.16075272642957356,0.21106565665318264,Tier 1 (Reliable),0.0010888462,0.002282567473163104,0.0,0.0
304,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_FIRST_THIRD,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_TO_PITCH_POSITION_FIRST_THIRD,0.0014651960833624896,higher,0.6890938259845001,0.1276445653750021,0.4117347762131538,Tier 1 (Reliable),0.0012880557,0.0010767595692730803,0.0,0.006061883390623857
305,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_SAVE,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_SAVE,0.0014592978807255218,lower,0.14182403687262293,0.01658919975672079,0.23776830368011775,Tier 1 (Reliable),0.00063418155,0.0023086807254132733,0.0,0.015558416329163771
306,BYPASSED_OPPONENTS_FROM_LANE_LEFT_HALF_SPACE,BYPASSED_OPPONENTS_FROM_LANE_LEFT_HALF_SPACE,0.0014538162911943166,higher,0.07177224348016462,0.22542645506779768,0.37543819323812444,Tier 1 (Reliable),0.00043441262,0.0010218749526894435,0.0,0.0
307,BYPASSED_DEFENDERS_TO_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_TO_LANE_LEFT_HALF_SPACE,0.0014523380530126028,lower,0.2752377739289492,0.007478758919505463,0.3570323042798469,Tier 1 (Reliable),0.00043096356,0.0013209701159868587,0.0,0.020191667179963124
308,DEFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,DEFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,0.0014433371226109265,lower,0.21372853801790592,0.09579884555998126,0.20996996384413497,Tier 1 (Reliable),0.0016749302,0.0033980029924281256,0.0,0.0
309,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,0.0014426293852291218,lower,0.6084995970584479,0.029057348012184583,0.4334692678294766,Tier 1 (Reliable),0.0039031445,0.0013150849782357435,0.0,0.0038740776786774234
310,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_FREE_KICK,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_FREE_KICK,0.001439070286250927,lower,0.2727917191533996,0.1270088880493858,0.3681809995112797,Tier 1 (Reliable),0.0020394856,0.001264075949916304,0.0,0.0020191187896703156
311,REVERSE_PLAY_NUMBER_AT_PHASE_ATTACKING_TRANSITION,REVERSE_PLAY_NUMBER_AT_PHASE_ATTACKING_TRANSITION,0.0014351704226655266,higher,0.8776690005354008,0.04503306548931465,0.17909415337256673,Tier 1 (Reliable),0.002116044,0.0006607351883817602,0.0,0.011450862281047636
312,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_AM,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_AM,0.0014314797858846116,lower,0.2130754061728828,0.12747758565864883,0.2829201023948933,Tier 1 (Reliable),0.0024262303,5.690342793864302e-05,0.0,0.004001061096679637
313,REVERSE_PLAY_ADDED_OPPONENTS,Reverse Play Added Opponents,0.0014237519764090474,higher,0.5925210622978268,0.07781486676113866,0.29016618877811673,Tier 1 (Reliable),0.0006604767,0.0027576752822664513,0.0,0.007472672499980071
314,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_WL,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_WL,0.0014216057297050074,higher,0.3193179832253499,0.13005910652297276,0.2590784301536308,Tier 1 (Reliable),0.00014068748,0.0018901478381104719,0.0,0.007156866855499544
315,NEUTRAL_PASSES_BY_ACTION_FREE_KICK,NEUTRAL_PASSES_BY_ACTION_FREE_KICK,0.0014199017875091736,lower,0.14670848559433255,0.08652982754083434,0.25649307394512216,Tier 1 (Reliable),0.000924568,0.0011016180740406286,0.0,0.010609265642256949
316,BYPASSED_OPPONENTS_AT_PHASE_SET_PIECE,BYPASSED_OPPONENTS_AT_PHASE_SET_PIECE,0.0014190747418878398,lower,0.15371282179950815,0.12219021573412567,0.30669566723212344,Tier 1 (Reliable),0.0023732686,0.001511716436560145,0.0,0.0
317,BYPASSED_OPPONENTS_BY_ACTION_CLEARANCE,BYPASSED_OPPONENTS_BY_ACTION_CLEARANCE,0.0014168497383533194,lower,0.35130945239001043,0.10207940343458381,0.43032541362695,Tier 1 (Reliable),0.002035042,0.0025717987662433116,0.0,0.0
318,NEUTRAL_PASSES_BY_ACTION_GOAL_KICK,NEUTRAL_PASSES_BY_ACTION_GOAL_KICK,0.001413634271374599,lower,0.42908621660334256,0.10266040429199119,0.29199376947648104,Tier 1 (Reliable),0.0006152885,0.0005107678100116493,0.0,0.01201029035496659
319,NEUTRAL_PASSES_TO_LANE_LEFT_WING,NEUTRAL_PASSES_TO_LANE_LEFT_WING,0.001409567625338287,lower,0.010040000954520298,0.19882458986526855,0.134032882948834,Tier 1 (Reliable),0.0,0.0006534970399702955,0.0,0.00466319744787147
320,BALL_WIN_NUMBER_IN_PITCH_POSITION_FIRST_THIRD,BALL_WIN_NUMBER_IN_PITCH_POSITION_FIRST_THIRD,0.001405684031826958,higher,0.8849938160079004,0.0691405752151365,0.2343405978605347,Tier 1 (Reliable),0.0025109437,0.0017221566376679628,0.0,0.0036879606455300085
321,BYPASSED_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,BYPASSED_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,0.0014032407743333841,higher,0.5318614735410951,0.05418844178333767,0.3890684393082365,Tier 1 (Reliable),0.0037972545,0.0016840208485976375,0.0,0.0
322,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OPPONENT_BOX,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OPPONENT_BOX,0.0013926951631475697,higher,0.6726378205889303,0.09295416943691713,0.19231097676190115,Tier 1 (Reliable),0.0002442646,0.0006912449049859765,0.0,0.013510376233295762
323,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_HEADER,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_HEADER,0.001387651542563218,higher,0.25415822791290443,0.13705172250049885,0.4595570070095247,Tier 1 (Reliable),0.001949046,0.0014143563375481657,0.0,0.0
324,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FINAL_THIRD,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_FINAL_THIRD,0.001387290080036806,lower,0.2919227939278296,0.15967726823698875,0.33061839011598204,Tier 1 (Reliable),0.001446214,0.0013615416603820522,0.0,0.0
325,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IB,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IB,0.0013781667969358315,higher,0.4302821265603536,0.14465059915772252,0.30498787770741476,Tier 1 (Reliable),0.001597906,0.00046460011587857666,0.0,0.0034485833422879253
326,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_RIGHT_WING,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_RIGHT_WING,0.001373675919330772,lower,0.14977493052352106,0.15234768015016034,0.047836278925071245,Tier 1 (Reliable),0.0,0.0,0.0,0.010529369364570496
327,BALL_WIN_NUMBER_AT_PHASE_SET_PIECE,BALL_WIN_NUMBER_AT_PHASE_SET_PIECE,0.001372937035927198,lower,0.28805523610010764,0.09442364774883141,0.2114654293911183,Tier 1 (Reliable),0.0022282125,0.0022973027389171143,0.0,0.0
328,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,OFFENSIVE_TOUCHES_IN_LANE_RIGHT_HALF_SPACE,0.0013611953535840864,higher,0.250668280469705,0.2294417216973466,0.35512057031130545,Tier 1 (Reliable),0.00013045162,0.0007425856710309215,0.0,0.0
329,BALL_WIN_NUMBER_IN_LANE_LEFT_HALF_SPACE,BALL_WIN_NUMBER_IN_LANE_LEFT_HALF_SPACE,0.001360452077793154,higher,0.3693736761858586,0.09240584205841004,0.19476428060248732,Tier 1 (Reliable),0.0,0.0012871209512315034,0.0,0.012116114172351367
330,BYPASSED_OPPONENTS_NUMBER_TO_LANE_LEFT_HALF_SPACE,BYPASSED_OPPONENTS_NUMBER_TO_LANE_LEFT_HALF_SPACE,0.0013560752813828053,higher,0.7153370831952202,0.11912856349123052,0.2399785858375552,Tier 1 (Reliable),0.0002778391,0.0017131010851657018,0.0,0.007001724118630204
331,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_DM,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_DM,0.0013555598936180575,lower,0.6147323123813271,0.08380315890557603,0.24557343304816637,Tier 1 (Reliable),0.0005911268,0.0016746724055667344,0.0,0.009266838537357769
332,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0013534681541856242,higher,0.22105226642386522,0.1059032449240902,0.2186090512727452,Tier 1 (Reliable),0.001630972,0.002603724001813043,0.0,0.0
333,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_HALF_SPACE,UNSUCCESSFUL_PASSES_FROM_LANE_LEFT_HALF_SPACE,0.0013509606370529644,lower,0.8232112039823496,0.0843946578435367,0.22059897489990235,Tier 1 (Reliable),0.0022557538,0.0016394098989817088,0.0,0.0024908642572598616
334,BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_FINAL_THIRD,0.0013291735864545474,higher,0.681659733564189,0.0352644017011551,0.2886854572992011,Tier 1 (Reliable),0.0005825037,0.0008243382228288356,0.0,0.016151718309683538
335,PXT_NO_VIDEO,No Video,0.0013203557900650603,lower,0.1009833703238551,0.15776489450225062,0.9156949081427482,Tier 2 (Moderate),0.0012527064,0.0012763504699750342,0.0,0.0
336,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_LEFT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_LEFT_HALF_SPACE,0.0013185203346837231,lower,0.4355930894292228,0.110303892061415,0.5260556137362637,Tier 2 (Moderate),0.0024693022,0.0006882329098073164,0.0,0.001458460714082399
337,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,0.0013156878844450093,lower,0.6811431286303067,0.05693547713722733,0.34940347657570064,Tier 1 (Reliable),0.0022893988,0.0030513436766574156,0.0,0.0
338,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OWN_BOX,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_OWN_BOX,0.001313097463556191,lower,0.11355983862873165,0.15230807037631572,0.28624262344110196,Tier 1 (Reliable),0.00053144735,0.002348771877375441,0.0,0.0
339,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_WING,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_WING,0.001313033961500318,lower,0.6864383352991157,0.04768387852571515,0.4152249720994985,Tier 1 (Reliable),0.003735069,0.0007055103453133351,0.0,0.002247678897394856
340,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBR,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBR,0.0013123117957917906,higher,0.8006249988857794,0.07042989298500829,0.2793008045555108,Tier 1 (Reliable),0.0014165428,0.0017121413054818466,0.0,0.0063074146622337235
341,UNSUCCESSFUL_PASSES_TO_LANE_CENTER,UNSUCCESSFUL_PASSES_TO_LANE_CENTER,0.0013088960198847416,lower,0.928149310436829,0.08577016353786769,0.26979298214796116,Tier 1 (Reliable),0.002861845,0.0013573747086965487,0.0,0.0
342,UNSUCCESSFUL_PASSES,Unsuccessful Passes,0.0013063795325018175,lower,0.24425555647480668,0.10970946630593044,0.2786581494464685,Tier 1 (Reliable),0.0020828955,0.001612165824555471,0.0,0.0
343,BYPASSED_OPPONENTS_BY_ACTION_FREE_KICK,BYPASSED_OPPONENTS_BY_ACTION_FREE_KICK,0.001303965474945714,higher,0.42391212229202957,0.14504724252757473,0.31084802725304095,Tier 1 (Reliable),0.00043160754,0.0012880552098372155,0.0,0.004220974036106329
344,DEFENSIVE_TOUCHES_BY_ACTION_INTERCEPTION,DEFENSIVE_TOUCHES_BY_ACTION_INTERCEPTION,0.0012891894455853306,lower,0.2554907110814355,0.12783369132944877,0.14001900075688742,Tier 1 (Reliable),0.0,0.0,0.0,0.011349982763780186
345,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_SECOND_BALL,BYPASSED_OPPONENTS_RECEIVING_AT_PHASE_SECOND_BALL,0.001288470131648131,higher,0.9732155186349789,0.029485698335826507,0.24202625629277458,Tier 1 (Reliable),0.001105127,0.00021676070567176089,0.0,0.01572453426684084
346,OPP_PXT_NO_VIDEO,No Video (Opponent Threat),0.001285452987849049,lower,0.09048835001077575,0.11463285599085242,0.3063209171811926,Tier 1 (Reliable),0.0014429649,0.0010933858010820244,0.0,0.003334052687452793
347,BYPASSED_DEFENDERS_BY_ACTION_SECOND_BALL,BYPASSED_DEFENDERS_BY_ACTION_SECOND_BALL,0.0012815961627838806,higher,0.5427763325138832,0.06429538528707046,0.34738165487285444,Tier 1 (Reliable),0.0018690032,0.0010282504201705323,0.0,0.006618925066351089
348,CONCEDED_GOALS,Goals,0.0012783663113735432,lower,0.109297071723033,0.17116443544718907,0.20680230099783894,Tier 1 (Reliable),0.0006571715,0.0013862577985461588,0.0,0.0
349,DEF_PXT_ATTACK,DEF PXT Attack,0.0012760192763968847,lower,0.42620961096406274,0.0655382586418845,3.64500521932833,Tier 3 (Noise),0.003077745,0.0015130241327201777,0.0,0.0
350,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWL,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWL,0.001275603290088562,higher,0.4458823212187816,0.10970301234247226,0.2544339157886494,Tier 1 (Reliable),0.0017916304,0.0008219309853117599,0.0,0.0030578483744088114
351,NEUTRAL_PASSES_FROM_LANE_RIGHT_WING,NEUTRAL_PASSES_FROM_LANE_RIGHT_WING,0.001264279341976208,lower,0.05572961502875607,0.05157860303443231,0.1850090108158494,Tier 1 (Reliable),4.4549168e-05,0.0007750725302822599,0.0,0.015706375436194797
352,DEFENSIVE_TOUCHES_AT_PHASE_OUT_OF_POSSESSION,DEFENSIVE_TOUCHES_AT_PHASE_OUT_OF_POSSESSION,0.001252326466294266,higher,0.36911641858763367,0.13769442558778433,0.2096768111022301,Tier 1 (Reliable),0.0007375643,0.0021750322559249092,0.0,0.0
353,CRITICAL_BALL_LOSS_NUMBER,Critical Ball Loss Number,0.0012517462343203155,lower,0.22533458217119884,0.10178587350241887,0.1724346770818963,Tier 1 (Reliable),0.0008323937,0.002084150184075373,0.0,0.0033676147209085183
354,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_BY_ACTION_CHIPPED_PASS,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_BY_ACTION_CHIPPED_PASS,0.0012447100101862754,higher,0.3730505157822609,0.18054311991217004,0.41264388935826957,Tier 1 (Reliable),0.00042934265,0.0011902522915462112,0.0,0.0
355,BALL_WIN_NUMBER,Ball Win Number,0.001239178697104687,higher,0.2101035522352651,0.0888701352726594,0.18124828272587934,Tier 1 (Reliable),0.0009667669,0.0015705700016775382,0.0,0.005432526008661398
356,UNSUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,UNSUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,0.0012389653851739568,higher,0.28618717463458543,0.11991499104961167,0.16934493690693653,Tier 1 (Reliable),0.0,0.001365683744833535,0.0,0.00696864503651784
357,NEUTRAL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,NEUTRAL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,0.001231885889737515,lower,0.8707838917414272,0.05124590224145843,0.2886757723178835,Tier 1 (Reliable),0.0025830872,0.0011155556482918385,0.0,0.0038059290987677574
358,BALL_WIN_REMOVED_OPPONENTS,Ball Win Removed Opponents,0.0012216090193037914,higher,0.606570180549449,0.13026496727708145,0.24344589243220438,Tier 1 (Reliable),0.0013134388,0.001470806040757485,0.0,0.0
359,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,0.0012212273456972329,higher,0.9437770668395356,0.0012470861369528658,0.343126580745377,Tier 1 (Reliable),0.0006211753,0.0020914288808372493,0.0,0.013385850424448398
360,BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_WING,BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_WING,0.0012157491038919694,higher,0.6969097896602037,0.021513514246224406,0.4188656968728049,Tier 1 (Reliable),0.00010582757,0.00039897770622586296,0.0,0.01864242461133636
361,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,0.0012150853544057713,higher,0.1893442199000711,0.11440931008176812,0.5183555285252499,Tier 2 (Moderate),0.0015395507,0.000292562182950112,0.0,0.004145443174871977
362,UNSUCCESSFUL_PASSES_TO_LANE_LEFT_HALF_SPACE,UNSUCCESSFUL_PASSES_TO_LANE_LEFT_HALF_SPACE,0.0012058267980594119,lower,0.9388983520800378,0.0168395604519042,0.2524306084277922,Tier 1 (Reliable),0.0027279453,0.0021080709641699683,0.0,0.0030050484761849905
363,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_CATCH,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_CATCH,0.0011900819784930149,higher,0.5816570726632007,0.058732814716164046,0.254200578217113,Tier 1 (Reliable),0.0022246996,0.0019764823463072553,0.0,0.0010990475541508005
364,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_CATCH,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_CATCH,0.0011888614525313772,higher,0.3580972095583912,0.15049641163727154,0.2656940895944939,Tier 1 (Reliable),0.00052744726,0.0013944251961219168,0.0,0.0008555406261385734
365,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,0.0011874117848295104,lower,0.374806209481246,0.11063053828043326,0.28059169088522984,Tier 1 (Reliable),0.0,0.0003655325732650396,0.0,0.010012760331524317
366,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_CHIPPED_PASS,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_CHIPPED_PASS,0.0011818687319184319,higher,0.781066919168253,0.021781330209639054,0.3918197087417299,Tier 1 (Reliable),0.003165794,0.0015107833309887823,0.0,0.0021584951486992576
367,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WR,0.001181509567532266,lower,0.1411434216374643,0.08823699525513971,0.24475175193309961,Tier 1 (Reliable),0.00035011716,0.0011944670634957153,0.0,0.008092977767615528
368,BYPASSED_DEFENDERS_FROM_LANE_LEFT_WING,BYPASSED_DEFENDERS_FROM_LANE_LEFT_WING,0.001179487983735239,higher,0.5547444100438739,0.004886154963898858,0.5295288525107048,Tier 2 (Moderate),0.0046773953,0.0007443800532034527,0.0,0.0
369,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PITCH_POSITION_FIRST_THIRD,0.0011777969527129515,lower,0.229428126520959,0.17598218984648273,0.11074935403775885,Tier 1 (Reliable),0.0,0.0,0.0,0.004630432528712758
370,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,0.0011643055771575518,lower,0.6002426651154563,0.02936652384920054,0.17446346882504032,Tier 1 (Reliable),0.00046068183,0.0011783562677032003,0.0,0.013085577165736106
371,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBL,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_FBL,0.0011607877998691314,higher,0.9371048488709666,0.048323847295241355,0.29434940544983174,Tier 1 (Reliable),0.0029719523,0.0011542551380649471,0.0,0.00108489088318664
372,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_HEADER,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_HEADER,0.0011543275415063442,higher,0.6614625164874395,0.047493424255976045,0.49149784550733217,Tier 1 (Reliable),0.0011253746,0.0009415911784627142,0.0,0.00918421531622049
373,PXT_SETPIECE,Set pieces,0.00115387200462288,lower,0.235632373968238,0.06680884289055462,0.5695744201029741,Tier 2 (Moderate),0.0010830765,0.00215318914590235,0.0,0.003727061846892532
374,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CB,BYPASSED_OPPONENTS_RECEIVING_FROM_PACKING_ZONE_CB,0.0011538016127499101,lower,0.46889133629316393,0.10600023056673964,0.30130044359753694,Tier 1 (Reliable),0.0005718128,0.0007444459865605005,0.0,0.006354407303508447
375,BYPASSED_OPPONENTS_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_OPPONENTS_NUMBER_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0011514509880891136,higher,0.47963188532231094,0.13616451060278983,0.20175420804345706,Tier 1 (Reliable),0.0007780045,0.00024605697770118415,0.0,0.0040929753413501135
376,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0011507912320700049,higher,0.5138905518435448,0.032650120657213705,0.276237836018079,Tier 1 (Reliable),0.0005650498,0.0019452800554809046,0.0,0.009723469169009347
377,BALL_WIN_NUMBER_IN_LANE_LEFT_WING,BALL_WIN_NUMBER_IN_LANE_LEFT_WING,0.001145124014244262,higher,0.9766008860678018,0.17714315540371664,0.18611061064504306,Tier 1 (Reliable),0.0006016915,0.00047811996925973535,0.0,0.0
378,BYPASSED_OPPONENTS_TO_LANE_CENTER,BYPASSED_OPPONENTS_TO_LANE_CENTER,0.0011325524954084647,higher,0.36145800565898534,0.1024518411402407,0.3474241863379753,Tier 1 (Reliable),0.0010585665,0.0018593259204090554,0.0,0.000887028203340634
379,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,0.0011311370205490591,lower,0.4860977943786978,0.08328511238427232,0.46180363526004803,Tier 1 (Reliable),0.0015490658,0.002096080451239779,0.0,0.0
380,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CB,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_CB,0.001131002638686287,higher,0.6183404671624515,0.03678182749982738,0.4187058810750616,Tier 1 (Reliable),0.0031141792,0.001503171826444475,0.0,0.0
381,BYPASSED_OPPONENTS_RAW,Bypassed Opponents Raw,0.0011291779353985096,higher,0.2599970481703763,0.15182893612173845,0.27606877182207745,Tier 1 (Reliable),3.0688694e-05,0.001924455832465846,0.0,0.0
382,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_CHIPPED_PASS,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_CHIPPED_PASS,0.0011256804450007526,higher,0.38686469360187725,0.06619006395358752,0.2925874189927506,Tier 1 (Reliable),0.0015468085,0.0007625104705945518,0.0,0.0056907461689230665
383,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_DM,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_DM,0.001111141585778802,lower,0.9686622321022803,0.02756601781448457,0.2884487822648605,Tier 1 (Reliable),0.0007561718,0.0027840077129588194,0.0,0.006117758064995815
384,NEUTRAL_PASSES_BY_ACTION_DIAGONAL_PASS,NEUTRAL_PASSES_BY_ACTION_DIAGONAL_PASS,0.0011076300189928855,lower,0.5226714975645633,0.08744384650162586,0.20739484319523926,Tier 1 (Reliable),0.0023338166,0.0007980028358856517,0.0,0.0
385,PXT_DRIBBLE,Dribbles,0.0011035676944868992,higher,0.3277786247643154,0.10588970329050913,3.2398446222958652,Tier 3 (Noise),0.0014385587,0.0013681042165579224,0.0,0.0
386,BYPASSED_DEFENDERS_TO_LANE_RIGHT_WING,BYPASSED_DEFENDERS_TO_LANE_RIGHT_WING,0.001100580887223559,lower,0.32322140413107836,0.06283789982223072,0.395710243639063,Tier 1 (Reliable),0.001940545,0.002042349072488109,0.0,0.0
