rank,feature,feature_name,consensus_weight,direction,p_value,p_fdr,significant,effect_size,boruta_fraction,boruta_confirmed,stability_pct,xgb_importance
307,mean_REVERSE_PLAY_ADDED_OPPONENTS,REVERSE_PLAY_ADDED_OPPONENTS,0.0013760136948900224,higher,0.738563291689877,0.9001061845066729,False,0.08937965723823975,0.02,False,12.0,0.0007490808
308,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_CB,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_CB,0.0013663191154235678,lower,0.6258899743202948,0.8563141917809018,False,-0.08187349147952315,0.0,False,14.000000000000002,0.0008684222
309,mean_BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_LOW_PASS,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_LOW_PASS,0.0013572649285946304,higher,0.6426085314617072,0.865799831144484,False,0.07458129167602064,0.0,False,18.0,0.00014155374
310,mean_SUCCESSFUL_PASSES_TO_PACKING_ZONE_FBR,SUCCESSFUL_PASSES_TO_PACKING_ZONE_FBR,0.001355097104957634,higher,0.8454236255613491,0.9376151132219028,False,0.1173044431279151,0.0,False,6.0,0.001407368
311,mean_BYPASSED_OPPONENTS_MIDFIELD,BYPASSED_OPPONENTS_MIDFIELD,0.0013518274993200164,higher,0.4156917921622447,0.7181048749732357,False,0.13802488042790667,0.0,False,6.0,0.0006335737
312,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_WR,0.0013505846240755898,higher,0.8707640250461945,0.9488041971022214,False,0.04943090446249526,0.0,False,14.000000000000002,0.001970834
313,mean_BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_HALF_SPACE,BALL_LOSS_REMOVED_TEAMMATES_FROM_LANE_RIGHT_HALF_SPACE,0.0013501583774587391,higher,0.5676241721603672,0.8118958747309276,False,0.002935907477022827,0.0,False,22.0,0.0017749702
314,mean_BALL_WIN_NUMBER_IN_PITCH_POSITION_FIRST_THIRD,BALL_WIN_NUMBER_IN_PITCH_POSITION_FIRST_THIRD,0.0013471209859528578,higher,0.8208629153673432,0.9274816710242855,False,0.10099522002778019,0.0,False,10.0,0.0010154312
315,mean_BALL_WIN_REMOVED_OPPONENTS_FROM_PITCH_POSITION_OWN_BOX,BALL_WIN_REMOVED_OPPONENTS_FROM_PITCH_POSITION_OWN_BOX,0.001343604292172771,higher,0.551825664803355,0.8017089847143083,False,0.08456315875046252,0.0,False,10.0,0.0015971032
316,mean_BYPASSED_OPPONENTS_FROM_LANE_LEFT_WING,BYPASSED_OPPONENTS_FROM_LANE_LEFT_WING,0.0013393901281398169,higher,0.9340200735581418,0.9668013149725596,False,0.055557370180067775,0.0,False,18.0,0.0007427325
317,mean_BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0013340095968474154,lower,0.059048505584834016,0.2679483885059904,False,-0.15282066469319525,0.0,False,6.0,0.0
318,mean_BALL_WIN_NUMBER_FROM_PITCH_POSITION_FIRST_THIRD,BALL_WIN_NUMBER_FROM_PITCH_POSITION_FIRST_THIRD,0.001330844004642202,higher,0.691810999912304,0.8807628032792597,False,0.04562984342011408,0.0,False,18.0,0.0010605456
319,mean_OFFENSIVE_TOUCHES_IN_PITCH_POSITION_MIDDLE_THIRD,OFFENSIVE_TOUCHES_IN_PITCH_POSITION_MIDDLE_THIRD,0.0013091692342688754,higher,0.41224559901073154,0.7181048749732357,False,0.14874415067696556,0.0,False,6.0,1.886462e-05
320,mean_BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_DIAGONAL_PASS,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_DIAGONAL_PASS,0.001308561861530706,higher,0.4181173406229446,0.7181048749732357,False,0.0840759628899496,0.0,False,12.0,0.0009586053
321,mean_BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_SECOND_BALL,BALL_WIN_REMOVED_OPPONENTS_AT_PHASE_SECOND_BALL,0.0013052798225483696,lower,0.14793536385542302,0.4525277081664788,False,-0.11332079725109839,0.0,False,10.0,0.00034633838
322,mean_BYPASSED_OPPONENTS_RECEIVING_TO_LANE_CENTER,BYPASSED_OPPONENTS_RECEIVING_TO_LANE_CENTER,0.0013034669342672702,lower,0.12547797895393747,0.41606107717526064,False,-0.03766148556009516,0.0,False,12.0,0.002626935
323,mean_BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_CHIPPED_PASS,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_CHIPPED_PASS,0.0013029147556072383,lower,0.41700675220722505,0.7181048749732357,False,-0.028909848221893564,0.0,False,8.0,0.003889427
324,mean_SUCCESSFUL_PASSES_FROM_LANE_LEFT_WING,SUCCESSFUL_PASSES_FROM_LANE_LEFT_WING,0.0012983230796436325,higher,0.35585134794551965,0.6862117485700423,False,0.004615209142158469,0.0,False,10.0,0.0042797117
325,mean_BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_OPPONENT_BOX,BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_OPPONENT_BOX,0.0012979843676092758,lower,0.053451338410228186,0.2578928828590903,False,-0.1735564434682956,0.0,False,2.0,0.0
326,mean_UNSUCCESSFUL_PASSES_FROM_LANE_CENTER,UNSUCCESSFUL_PASSES_FROM_LANE_CENTER,0.001295836805533345,lower,0.5215553106642495,0.7972490611123835,False,-0.07948264719551532,0.0,False,8.0,0.0020055333
327,mean_BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_SAVE,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_SAVE,0.001287271200581578,lower,0.6793001398781748,0.8776257770748381,False,-0.09153264550299399,0.0,False,8.0,0.0015206547
328,mean_BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,0.0012839546412882045,higher,0.32823029748367893,0.6536310234373262,False,0.018999632734204068,0.0,False,14.000000000000002,0.0027334294
329,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_DEFENSIVE_TRANSITION,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_DEFENSIVE_TRANSITION,0.001279643618537417,higher,0.5316398601427201,0.7978543344132024,False,0.10924305058163161,0.0,False,6.0,0.0013068669
330,mean_BYPASSED_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,BYPASSED_DEFENDERS_FROM_LANE_RIGHT_HALF_SPACE,0.0012706166231726533,higher,0.5509159715127305,0.8017089847143083,False,0.09948025520347975,0.0,False,10.0,0.00067036354
331,mean_UNSUCCESSFUL_PASSES_AT_PHASE_ATTACKING_TRANSITION,UNSUCCESSFUL_PASSES_AT_PHASE_ATTACKING_TRANSITION,0.0012688982669874528,higher,0.8208599568688014,0.9274816710242855,False,0.09082335587697199,0.0,False,12.0,0.0005046167
332,mean_BYPASSED_OPPONENTS_NUMBER_BY_ACTION_GOAL_KICK,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_GOAL_KICK,0.0012660649665710735,lower,0.20172664930954198,0.5450158595380608,False,-0.10051783595774226,0.0,False,8.0,0.0010815429
333,mean_UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_MIDDLE_THIRD,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0012650336479967128,higher,0.8656662839478954,0.9488041971022214,False,0.052290256631720614,0.0,False,20.0,0.0
334,mean_BALL_WIN_NUMBER_FROM_PITCH_POSITION_OWN_BOX,BALL_WIN_NUMBER_FROM_PITCH_POSITION_OWN_BOX,0.001265004868533838,lower,0.626480945502045,0.8563141917809018,False,-0.06782456611841121,0.0,False,14.000000000000002,0.0008512332
335,mean_BYPASSED_DEFENDERS_FROM_LANE_CENTER,BYPASSED_DEFENDERS_FROM_LANE_CENTER,0.0012589946053156106,higher,0.6699461809133378,0.8776257770748381,False,0.019111707448661096,0.0,False,18.0,0.0016529222
336,mean_BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,BALL_LOSS_REMOVED_TEAMMATES_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,0.001253625746841606,higher,0.1432765115097312,0.44725505619929606,False,0.09444678253199383,0.0,False,12.0,0.00029236395
337,mean_BYPASSED_DEFENDERS_WO_VERIFICATION,BYPASSED_DEFENDERS_WO_VERIFICATION,0.0012411807322235523,higher,0.9468229605733121,0.976411178091228,False,0.050995278429827866,0.0,False,16.0,0.0008682385
338,mean_UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OPPONENT_BOX,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_OPPONENT_BOX,0.0012377689836778167,higher,0.9106178450917596,0.9605147133159656,False,0.021746458618185825,0.0,False,12.0,0.0028642945
339,mean_BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,BALL_LOSS_REMOVED_TEAMMATES_FROM_PITCH_POSITION_FIRST_THIRD,0.0012353706273174844,lower,0.9883183445298356,0.9937264740055827,False,-0.043479343081180254,0.0,False,12.0,0.0020580867
340,mean_BYPASSED_DEFENDERS_TO_PACKING_ZONE_WR,BYPASSED_DEFENDERS_TO_PACKING_ZONE_WR,0.0012315289915386224,higher,0.24508520758847507,0.5795316977557535,False,0.09075853117130894,0.0,False,6.0,0.0017300847
341,mean_BYPASSED_DEFENDERS_TO_PITCH_POSITION_MIDDLE_THIRD,BYPASSED_DEFENDERS_TO_PITCH_POSITION_MIDDLE_THIRD,0.0012304561059190292,lower,0.7102971080414651,0.8863691299379717,False,-0.029567190620072185,0.0,False,18.0,0.0011217432
342,mean_BYPASSED_DEFENDERS_TO_PACKING_ZONE_WL,BYPASSED_DEFENDERS_TO_PACKING_ZONE_WL,0.0012287341987394598,lower,0.8210822585474735,0.9274816710242855,False,-0.03930983467677789,0.0,False,18.0,0.00075694325
343,mean_REVERSE_PLAY_NUMBER_AT_PHASE_IN_POSSESSION,REVERSE_PLAY_NUMBER_AT_PHASE_IN_POSSESSION,0.0012283846374549579,lower,0.05637730854068782,0.2675333616354901,False,-0.12473394212298254,0.0,False,8.0,0.0
344,mean_BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_CM,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_CM,0.0012283376439254153,lower,0.842653808613425,0.9376151132219028,False,-0.044872344326015924,0.0,False,10.0,0.0024433003
345,mean_REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_SECOND_BALL,REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_SECOND_BALL,0.0012272706848657927,lower,0.12324259232185614,0.41606107717526064,False,-0.029324080134280495,0.0,False,18.0,0.0011139502
346,mean_BALL_WIN_ADDED_TEAMMATES_IN_LANE_CENTER,BALL_WIN_ADDED_TEAMMATES_IN_LANE_CENTER,0.001224469421207181,higher,0.2635129825162533,0.5909854268082962,False,0.08555262217606592,0.0,False,10.0,0.00093746657
347,mean_SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWL,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWL,0.0012217718229750828,higher,0.8272251715462539,0.9298735504972488,False,0.09477267287049305,0.0,False,0.0,0.0029511044
348,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IB,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_IB,0.001214835821241492,lower,0.7248832358598818,0.8911941253368219,False,-0.05627250388881991,0.0,False,12.0,0.0014834269
349,mean_OFFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,OFFENSIVE_TOUCHES_AT_PHASE_SET_PIECE,0.0012082688508605534,lower,0.06563616795091463,0.27820100544332627,False,-0.17364839714855312,0.0,False,0.0,0.0
350,mean_BYPASSED_OPPONENTS_NUMBER_BY_ACTION_CHIPPED_PASS,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_CHIPPED_PASS,0.001198853709574172,higher,0.6336000846516647,0.8606649258426557,False,0.025731727664858848,0.0,False,18.0,0.0010964153
351,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_GK,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_GK,0.0011984838046143716,lower,0.46119155096061903,0.7467019027777428,False,-0.0801350655280433,0.0,False,12.0,0.0005264185
352,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBR,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBR,0.0011957763394309952,lower,0.5289494094974545,0.7978543344132024,False,-0.07560944356903188,0.0,False,14.000000000000002,0.00020462641
353,mean_BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_FINAL_THIRD,BYPASSED_OPPONENTS_NUMBER_TO_PITCH_POSITION_FINAL_THIRD,0.0011878415546405258,lower,0.9166024808313418,0.9624326048729089,False,-0.0024912726748454934,0.0,False,14.000000000000002,0.0028332763
354,mean_OFFENSIVE_TOUCHES_BY_ACTION_HOLD_UP_PLAY,OFFENSIVE_TOUCHES_BY_ACTION_HOLD_UP_PLAY,0.0011856185339331965,lower,0.2109134297734857,0.549981864677241,False,-0.04267829026664795,0.0,False,10.0,0.00229985
355,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_OUT_OF_POSSESSION,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_AT_PHASE_OUT_OF_POSSESSION,0.0011808819829614828,lower,0.4336004739223456,0.7258094889569698,False,-0.06359190251747185,0.0,False,10.0,0.001511324
356,mean_BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,BYPASSED_OPPONENTS_RECEIVING_FROM_PITCH_POSITION_FIRST_THIRD,0.0011749384183746133,lower,0.31043396112579735,0.6489614933942008,False,-0.0996465439203516,0.0,False,6.0,0.0011093346
357,mean_OPP_PXT_BALL_WIN,OPP_PXT_BALL_WIN,0.001173593333845981,higher,0.453129719362947,0.7450033108387243,False,0.010194324372278834,0.0,False,8.0,0.003896078
358,mean_BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OPPONENT_BOX,0.0011695013889863187,higher,0.717015935878369,0.8868416860243833,False,0.06867547660915121,0.0,False,12.0,0.0007932253
359,mean_UNSUCCESSFUL_PASSES_TO_LANE_LEFT_HALF_SPACE,UNSUCCESSFUL_PASSES_TO_LANE_LEFT_HALF_SPACE,0.0011617032730860475,lower,0.9134067967139218,0.9612618225098676,False,-0.020238551006006446,0.0,False,18.0,0.0011025887
360,mean_SUCCESSFUL_PASSES_TO_PITCH_POSITION_FINAL_THIRD,SUCCESSFUL_PASSES_TO_PITCH_POSITION_FINAL_THIRD,0.001160352660807856,higher,0.9804904406149864,0.9917091410537717,False,0.036765933646477775,0.0,False,18.0,0.00049196236
361,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWR,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IBWR,0.001143179113263166,higher,0.8163982484650396,0.9274816710242855,False,0.025940945236406835,0.0,False,14.000000000000002,0.0017431811
362,mean_BYPASSED_OPPONENTS_BY_ACTION_FREE_KICK,BYPASSED_OPPONENTS_BY_ACTION_FREE_KICK,0.001142698793779998,lower,0.7529025266283453,0.9031152281373372,False,-0.043356736739206016,0.0,False,8.0,0.002523342
363,mean_REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,REVERSE_PLAY_ADDED_OPPONENTS_AT_PHASE_ATTACKING_TRANSITION,0.0011307600241387266,higher,0.5395469632517567,0.7978543344132024,False,0.002755721465181442,0.0,False,18.0,0.001579094
364,mean_UNSUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,UNSUCCESSFUL_PASSES_TO_LANE_RIGHT_WING,0.0011254697120646523,higher,0.8010934690026161,0.9229555677785752,False,0.052129461057275624,0.0,False,8.0,0.002112804
365,mean_SUCCESSFUL_PASSES_BY_ACTION_SHORT_AERIAL_PASS,SUCCESSFUL_PASSES_BY_ACTION_SHORT_AERIAL_PASS,0.0011206356963553807,higher,0.6734804300190874,0.8776257770748381,False,0.1351908028921725,0.0,False,4.0,0.0
366,mean_SUCCESSFUL_PASSES_BY_ACTION_HEADER,SUCCESSFUL_PASSES_BY_ACTION_HEADER,0.0011176995985981747,lower,0.2757787854709497,0.6085237893407967,False,-0.07002339471256872,0.0,False,14.000000000000002,0.0
367,mean_BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_DM,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_DM,0.0011065072546819113,lower,0.2956094708116065,0.6293620991472912,False,-0.12258405337363545,0.0,False,4.0,0.00038643912
368,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_RIGHT_WING,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_RIGHT_WING,0.0011058747925528642,lower,0.08877872138086869,0.3334615388452141,False,-0.15897402932344026,0.0,False,0.0,0.0
369,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBL,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_FBL,0.0011044677087160225,lower,0.3123197312438034,0.6499626839398072,False,-0.049295327945448573,0.0,False,14.000000000000002,0.00068771094
370,mean_REVERSE_PLAY_NUMBER,REVERSE_PLAY_NUMBER,0.001103004979052072,higher,0.25233221493915436,0.5799874791138773,False,0.0339407327552324,0.04,False,12.0,0.0009759653
371,mean_BALL_WIN_ADDED_TEAMMATES_BY_ACTION_LOOSE_BALL_REGAIN,BALL_WIN_ADDED_TEAMMATES_BY_ACTION_LOOSE_BALL_REGAIN,0.0010928334166479703,higher,0.5825997040547766,0.8281878869947901,False,0.021435532452671463,0.0,False,18.0,0.0006984402
372,mean_NEUTRAL_PASSES_BY_ACTION_LOW_PASS,NEUTRAL_PASSES_BY_ACTION_LOW_PASS,0.0010916476571370577,higher,0.19126768929820526,0.5377001212064494,False,0.02539467018238001,0.0,False,16.0,0.001020544
373,mean_BYPASSED_OPPONENTS_NUMBER_BY_ACTION_DRIBBLE,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_DRIBBLE,0.0010899482822667764,higher,0.4105225422611465,0.7181048749732357,False,0.11072461123765374,0.0,False,2.0,0.0012057592
374,mean_BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_HEADER,BALL_LOSS_ADDED_OPPONENTS_BY_ACTION_HEADER,0.0010826647258126306,higher,0.4996062086390205,0.7771652134384762,False,0.06802347894444769,0.0,False,8.0,0.0013083521
375,mean_BALL_WIN_ADDED_TEAMMATES_AT_PHASE_SET_PIECE,BALL_WIN_ADDED_TEAMMATES_AT_PHASE_SET_PIECE,0.001069551258735171,lower,0.9063276439301776,0.9603413522693214,False,-0.00048813919809031846,0.0,False,18.0,0.0013415617
376,mean_BYPASSED_DEFENDERS_TO_PITCH_POSITION_FINAL_THIRD,BYPASSED_DEFENDERS_TO_PITCH_POSITION_FINAL_THIRD,0.001065115485789586,higher,0.717919460114977,0.8868416860243833,False,0.004826334530458414,0.0,False,18.0,0.0011599216
377,mean_UNSUCCESSFUL_PASSES_BY_ACTION_HEADER,UNSUCCESSFUL_PASSES_BY_ACTION_HEADER,0.0010621528230928612,lower,0.2086670100887813,0.547750901483051,False,-0.04911351133126049,0.0,False,16.0,0.0
378,mean_BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_SAVE,BALL_WIN_REMOVED_OPPONENTS_BY_ACTION_SAVE,0.001060082334310339,lower,0.15690785403904242,0.46768663590992,False,-0.04638791984364207,0.0,False,12.0,0.0010344828
379,mean_BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_FBR,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_FBR,0.0010512205916085088,lower,0.3755103573087579,0.701058511042041,False,-0.07184516696168547,0.0,False,8.0,0.0010042236
380,mean_DEFENSIVE_TOUCHES_BY_ACTION_INTERCEPTION,DEFENSIVE_TOUCHES_BY_ACTION_INTERCEPTION,0.0010454870743867738,lower,0.2060363570068483,0.5473708417798249,False,-0.12442105180950754,0.0,False,4.0,0.0
381,mean_BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_WING,BALL_WIN_ADDED_TEAMMATES_IN_LANE_RIGHT_WING,0.0010453125983736996,lower,0.48998301219861573,0.7699736005774511,False,-0.037195552657813845,0.0,False,16.0,0.00034709307
382,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_DM,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_DM,0.0010388296780161953,lower,0.9822515201546235,0.9917091410537717,False,-0.03401357878380218,0.0,False,14.000000000000002,0.0009022575
383,mean_UNSUCCESSFUL_PASSES,UNSUCCESSFUL_PASSES,0.001034583687251375,lower,0.32796028929966103,0.6536310234373262,False,-0.07809472565612632,0.0,False,10.0,0.00021603545
384,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER,BYPASSED_OPPONENTS_RECEIVING_NUMBER,0.001032626598257928,higher,0.6962248730905283,0.8807628032792597,False,0.045657448838329964,0.0,False,14.000000000000002,0.00044457466
385,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_WL,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_OPPONENT_PACKING_ZONE_WL,0.0010325165856465992,lower,0.9923785026010296,0.9937264740055827,False,-0.010406112845690887,0.0,False,14.000000000000002,0.0017313303
386,mean_BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_CM,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_CM,0.001027165270727064,lower,0.11574317836581463,0.4020552511654613,False,-0.0958966536152015,0.0,False,8.0,0.0
387,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_DM,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_DM,0.0010169170984158852,higher,0.7012383651899196,0.8827578330183729,False,0.0010726627665430175,0.0,False,18.0,0.0010447502
388,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_IB,BYPASSED_OPPONENTS_TO_PACKING_ZONE_IB,0.0010108736310215965,higher,0.6430320069535007,0.865799831144484,False,0.03634699649385046,0.0,False,16.0,0.00019784187
389,mean_UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,UNSUCCESSFUL_PASSES_TO_PITCH_POSITION_FIRST_THIRD,0.0010102194769208012,higher,0.8155416928914292,0.9274816710242855,False,0.05344624915523107,0.0,False,12.0,0.0005157605
390,mean_BYPASSED_DEFENDERS_TO_PACKING_ZONE_IBWL,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IBWL,0.0010032587183068885,lower,0.9290967291702429,0.9668013149725596,False,-0.0066408803419411196,0.0,False,14.000000000000002,0.001715708
391,mean_NEUTRAL_PASSES_TO_PACKING_ZONE_GK,NEUTRAL_PASSES_TO_PACKING_ZONE_GK,0.0009977083244335693,higher,0.4934130492394998,0.7727350127072845,False,0.004059797640440325,0.0,False,16.0,0.0013080252
392,mean_DEFENSIVE_TOUCHES_IN_LANE_CENTER,DEFENSIVE_TOUCHES_IN_LANE_CENTER,0.000985121153676044,higher,0.663642320196546,0.8776257770748381,False,0.0359938807583888,0.0,False,12.0,0.0010217433
393,mean_BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WR,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WR,0.000980824141515826,lower,0.30776686752401006,0.6489614933942008,False,-0.03654954503158339,0.0,False,14.000000000000002,0.00050607044
394,mean_BYPASSED_DEFENDERS_TO_LANE_RIGHT_WING,BYPASSED_DEFENDERS_TO_LANE_RIGHT_WING,0.0009745974759063419,lower,0.7473105530407704,0.9001061845066729,False,-0.001050371169089552,0.0,False,14.000000000000002,0.0017698648
395,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PITCH_POSITION_OWN_BOX,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_PITCH_POSITION_OWN_BOX,0.0009522133967244205,lower,0.7774964580471468,0.9127194117792629,False,-0.02153489161763527,0.0,False,4.0,0.0032691085
396,mean_UNSUCCESSFUL_PASSES_BY_ACTION_CLEARANCE,UNSUCCESSFUL_PASSES_BY_ACTION_CLEARANCE,0.0009489687934307993,lower,0.10729546622974617,0.38426748370653285,False,-0.0891344810513514,0.0,False,6.0,0.00031058938
397,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0009453086058908877,lower,0.23496037547822735,0.5681899770066189,False,-0.015550094729770508,0.02,False,12.0,0.0011911048
398,mean_DEFENSIVE_TOUCHES,DEFENSIVE_TOUCHES,0.0009420680684876833,higher,0.19657243475248276,0.5434104703376647,False,0.07618177976648119,0.0,False,4.0,0.001220381
399,mean_BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_SECOND_BALL,BALL_LOSS_REMOVED_TEAMMATES_AT_PHASE_SECOND_BALL,0.0009419248297097473,lower,0.39136969068696115,0.7118614058951812,False,-0.0034418141521654804,0.0,False,8.0,0.0029302132
400,mean_BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CHIPPED_PASS,BALL_LOSS_REMOVED_TEAMMATES_BY_ACTION_CHIPPED_PASS,0.0009397392986858975,lower,0.8928093153951325,0.9570252986370098,False,-0.004666475978056838,0.0,False,18.0,0.00050959224
401,mean_CRITICAL_BALL_LOSS_NUMBER,CRITICAL_BALL_LOSS_NUMBER,0.0009253458779904022,lower,0.37515217672205303,0.701058511042041,False,-0.08042474047988167,0.0,False,2.0,0.0014508088
402,mean_BYPASSED_OPPONENTS_RECEIVING,BYPASSED_OPPONENTS_RECEIVING,0.0009107249001162613,lower,0.05790765403365586,0.2675333616354901,False,-0.060458041091330336,0.0,False,8.0,0.00068476977
403,mean_UNSUCCESSFUL_PASSES_BY_ACTION_SHORT_AERIAL_PASS,UNSUCCESSFUL_PASSES_BY_ACTION_SHORT_AERIAL_PASS,0.0009070317989340669,lower,0.7605984640947016,0.9048324481405502,False,-0.007101451029511471,0.0,False,14.000000000000002,0.0011952766
404,mean_BYPASSED_OPPONENTS_TO_PACKING_ZONE_AM,BYPASSED_OPPONENTS_TO_PACKING_ZONE_AM,0.0009025722917475855,lower,0.8070053126159084,0.9274538667376858,False,-0.015945670476556015,0.0,False,10.0,0.0017947424
405,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_DM,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_DM,0.0008919225190901235,higher,0.6928139286827855,0.8807628032792597,False,0.013436611031765347,0.0,False,12.0,0.0013577413
406,mean_BYPASSED_DEFENDERS,BYPASSED_DEFENDERS,0.0008896995171200128,higher,0.6581438657115833,0.8776257770748381,False,0.014916299260899123,0.0,False,14.000000000000002,0.0008191789
